Order_ID,Order_Date,Category,Product,Region,Customer_Segment,Quantity,Unit_Price,Sales,Profit
888,2025-10-09 00:00:00,Electronics,Keyboard,East,Small Business,3,325.7,977.1,59.17
889,2025-06-10 00:00:00,Accessories,Backpack,North,Consumer,5,434.91,2174.55,598.31
890,2025-03-13 00:00:00,Accessories,USB Cable,North,Corporate,4,64.85,259.4,60.6
891,2025-02-16 00:00:00,Electronics,Monitor,East,Corporate,4,303.91,1215.64,295.76
892,2025-05-01 00:00:00,Office Supplies,Printer Paper,West,Small Business,7,116.82,817.74,62.72
893,2025-05-11 00:00:00,Furniture,Bookshelf,West,Corporate,1,250.28,250.28,35.96
894,2025-12-16 00:00:00,Electronics,Keyboard,West,Corporate,4,482.02,1928.08,520.31
895,2025-07-08 00:00:00,Furniture,Bookshelf,West,Small Business,5,20.33,101.65,29.65
896,2025-10-10 00:00:00,Electronics,Laptop,South,Corporate,7,161.54,1130.78,327.5
897,2025-07-18 00:00:00,Office Supplies,Notebook,South,Corporate,1,455.8,455.8,67.57
898,2025-06-02 00:00:00,Office Supplies,Printer Paper,North,Consumer,4,431.11,1724.44,155.3
899,2025-05-21 00:00:00,Accessories,USB Cable,West,Consumer,2,413.37,826.74,235.72
900,2025-08-05 00:00:00,Accessories,Phone Stand,East,Small Business,2,413.96,827.92,185.97
901,2025-10-08 00:00:00,Electronics,Keyboard,West,Small Business,6,232.1,1392.6,79.15
902,2025-03-11 00:00:00,Electronics,Headphones,West,Small Business,1,206.32,206.32,42.72
903,2025-03-22 00:00:00,Office Supplies,File Folder,North,Consumer,4,263.02,1052.08,307.65
904,2025-08-20 00:00:00,Furniture,Sofa,West,Corporate,8,438.02,3504.16,292.17
905,2025-04-12 00:00:00,Furniture,Sofa,East,Corporate,2,213.1,426.2,40.69
906,2025-01-12 00:00:00,Accessories,Wallet,South,Consumer,4,454.35,1817.4,533.46
907,2025-07-25 00:00:00,Furniture,Bookshelf,South,Consumer,7,304.19,2129.33,185.92
908,2025-09-27 00:00:00,Office Supplies,Pen,North,Consumer,7,388.95,2722.65,767.98
909,2025-04-15 00:00:00,Accessories,Backpack,South,Small Business,4,473.57,1894.28,479.92
910,2025-03-08 00:00:00,Office Supplies,Printer Paper,West,Corporate,7,429.61,3007.27,601.52
911,2025-07-29 00:00:00,Office Supplies,Pen,West,Consumer,3,24.1,72.3,21.26
912,2025-07-09 00:00:00,Furniture,Sofa,West,Consumer,8,52.01,416.08,69.58
913,2025-07-16 00:00:00,Office Supplies,Stapler,South,Small Business,7,370.69,2594.83,295.96
914,2025-06-20 00:00:00,Electronics,Monitor,North,Consumer,4,240.76,963.04,133.45
915,2025-11-14 00:00:00,Electronics,Laptop,East,Small Business,7,158.23,1107.61,164.67
916,2025-04-02 00:00:00,Office Supplies,Pen,North,Small Business,5,93.23,466.15,80.74
917,2025-06-12 00:00:00,Office Supplies,Stapler,South,Consumer,7,79.48,556.36,44.07
918,2025-07-04 00:00:00,Electronics,Headphones,West,Corporate,7,148.63,1040.41,280.11
919,2025-03-26 00:00:00,Office Supplies,File Folder,East,Corporate,6,371.07,2226.42,384.77
920,2025-04-07 00:00:00,Furniture,Sofa,West,Consumer,3,36.74,110.22,10.56
921,2025-08-28 00:00:00,Accessories,USB Cable,South,Small Business,7,66.85,467.95,128.12
922,2025-12-30 00:00:00,Accessories,Backpack,West,Corporate,8,234.3,1874.4,146.43
923,2025-04-15 00:00:00,Furniture,Chair,East,Consumer,5,98.52,492.6,45.36
924,2025-01-03 00:00:00,Office Supplies,File Folder,South,Small Business,3,214.05,642.15,44.44
925,2025-05-26 00:00:00,Accessories,Backpack,East,Consumer,2,203.14,406.28,80.27
926,2025-02-11 00:00:00,Electronics,Keyboard,South,Consumer,8,417.04,3336.32,716.92
927,2025-01-23 00:00:00,Accessories,USB Cable,North,Corporate,8,169.21,1353.68,315.25
928,2025-05-25 00:00:00,Furniture,Desk,North,Small Business,6,401.09,2406.54,567.82
929,2025-04-02 00:00:00,Accessories,Backpack,West,Corporate,4,482.87,1931.48,514.51
930,2025-07-18 00:00:00,Electronics,Laptop,South,Consumer,7,149.62,1047.34,249.41
931,2025-08-10 00:00:00,Furniture,Chair,East,Corporate,5,452.83,2264.15,454.82
932,2025-04-13 00:00:00,Office Supplies,Notebook,East,Small Business,8,228.27,1826.16,268.49
933,2025-08-05 00:00:00,Office Supplies,File Folder,West,Consumer,6,310.8,1864.8,295.62
934,2025-06-24 00:00:00,Accessories,Backpack,North,Small Business,8,341.46,2731.68,578.85
935,2025-08-28 00:00:00,Furniture,Table,North,Corporate,7,48.8,341.6,85.53
936,2025-06-03 00:00:00,Office Supplies,Pen,South,Small Business,4,266.32,1065.28,131.96
937,2025-09-20 00:00:00,Electronics,Monitor,North,Consumer,2,260.22,520.44,79.76
938,2025-05-11 00:00:00,Accessories,Wallet,East,Corporate,2,386.64,773.28,41.81
939,2025-01-24 00:00:00,Accessories,Water Bottle,South,Corporate,2,213.96,427.92,96.75
940,2025-08-19 00:00:00,Office Supplies,File Folder,West,Small Business,5,177.25,886.25,247.73
941,2025-11-06 00:00:00,Furniture,Desk,South,Consumer,5,437.09,2185.45,167.37
942,2025-01-07 00:00:00,Electronics,Laptop,West,Consumer,3,331.34,994.02,164.05
943,2025-11-13 00:00:00,Accessories,Wallet,West,Corporate,6,348.42,2090.52,607.89
944,2025-03-11 00:00:00,Accessories,USB Cable,North,Consumer,1,103.49,103.49,26.29
945,2025-11-29 00:00:00,Furniture,Chair,South,Corporate,3,328.37,985.11,156.58
946,2025-03-17 00:00:00,Furniture,Chair,East,Corporate,8,216.72,1733.76,137.17
947,2025-01-11 00:00:00,Furniture,Table,West,Corporate,8,296.76,2374.08,238.2
948,2025-02-22 00:00:00,Accessories,Backpack,East,Consumer,7,489.95,3429.65,899.1
949,2025-09-06 00:00:00,Office Supplies,Notebook,West,Corporate,8,123.63,989.04,64.46
950,2025-02-02 00:00:00,Electronics,Mouse,East,Small Business,5,447.51,2237.55,345.22
951,2025-11-27 00:00:00,Accessories,Backpack,West,Small Business,6,229.68,1378.08,219.19
952,2025-06-26 00:00:00,Furniture,Bookshelf,South,Corporate,8,123.73,989.84,103.86
953,2025-05-31 00:00:00,Office Supplies,File Folder,West,Consumer,7,480.3,3362.1,868.33
954,2025-04-17 00:00:00,Office Supplies,Stapler,South,Small Business,5,348.44,1742.2,124.65
955,2025-03-22 00:00:00,Accessories,Water Bottle,South,Consumer,8,59.44,475.52,73.23
956,2025-10-13 00:00:00,Accessories,USB Cable,South,Consumer,1,499.64,499.64,69.8
957,2025-09-15 00:00:00,Office Supplies,Printer Paper,South,Consumer,1,405.34,405.34,54.49
958,2025-10-15 00:00:00,Electronics,Monitor,South,Consumer,4,248.32,993.28,296.41
959,2025-12-20 00:00:00,Office Supplies,Notebook,East,Consumer,2,356.14,712.28,200.62
960,2025-11-09 00:00:00,Accessories,Phone Stand,North,Consumer,2,413.57,827.14,50.04
961,2025-07-05 00:00:00,Electronics,Headphones,North,Consumer,3,366.89,1100.67,249.9
962,2025-07-06 00:00:00,Accessories,Backpack,South,Small Business,6,411.39,2468.34,199.31
963,2025-05-06 00:00:00,Furniture,Table,West,Consumer,8,177.25,1418,249.93
964,2025-08-01 00:00:00,Electronics,Keyboard,East,Small Business,6,318.43,1910.58,212.77
965,2025-07-31 00:00:00,Accessories,Water Bottle,South,Corporate,7,450.05,3150.35,907.18
966,2025-01-06 00:00:00,Office Supplies,Notebook,West,Consumer,2,51.54,103.08,13.27
967,2025-01-19 00:00:00,Furniture,Table,North,Corporate,3,452.23,1356.69,87.44
968,2025-12-25 00:00:00,Office Supplies,Stapler,West,Small Business,5,363.56,1817.8,233.45
969,2025-11-09 00:00:00,Office Supplies,Notebook,East,Small Business,3,353.14,1059.42,171.15
970,2025-06-26 00:00:00,Furniture,Sofa,West,Small Business,7,389.95,2729.65,737.67
971,2025-03-06 00:00:00,Electronics,Laptop,East,Corporate,5,114.73,573.65,102.06
972,2025-03-23 00:00:00,Office Supplies,File Folder,East,Small Business,1,23.67,23.67,5.9
973,2025-08-05 00:00:00,Office Supplies,Pen,East,Small Business,2,368.67,737.34,192
974,2025-01-25 00:00:00,Office Supplies,File Folder,East,Consumer,2,229.88,459.76,88.78
975,2025-10-25 00:00:00,Electronics,Mouse,East,Consumer,4,181.67,726.68,88.03
976,2025-06-17 00:00:00,Furniture,Table,South,Consumer,4,413.19,1652.76,231.91
977,2025-02-11 00:00:00,Electronics,Headphones,West,Corporate,2,40.47,80.94,22.03
978,2025-07-09 00:00:00,Accessories,Water Bottle,West,Consumer,7,298.24,2087.68,375.23
979,2025-08-05 00:00:00,Accessories,USB Cable,West,Small Business,8,347.62,2780.96,798.01
980,2025-03-07 00:00:00,Accessories,Water Bottle,South,Small Business,8,358.46,2867.68,236.14
981,2025-01-17 00:00:00,Electronics,Headphones,West,Corporate,3,472.59,1417.77,201.8
982,2025-03-03 00:00:00,Electronics,Monitor,West,Consumer,6,290.16,1740.96,104.58
983,2025-07-11 00:00:00,Furniture,Chair,East,Corporate,5,154.05,770.25,43.9
984,2025-06-06 00:00:00,Furniture,Desk,West,Consumer,5,115.63,578.15,147.3
985,2025-06-28 00:00:00,Accessories,Backpack,North,Small Business,2,436.51,873.02,134.79
986,2025-07-13 00:00:00,Office Supplies,File Folder,West,Corporate,8,418.89,3351.12,866
987,2025-12-08 00:00:00,Furniture,Desk,West,Corporate,8,83,664,154.03
988,2025-04-30 00:00:00,Electronics,Monitor,West,Corporate,7,176.11,1232.77,75.76
989,2025-12-29 00:00:00,Accessories,USB Cable,North,Consumer,1,290.28,290.28,72.29
990,2025-10-14 00:00:00,Office Supplies,File Folder,North,Small Business,2,104.29,208.58,42.69
991,2025-09-15 00:00:00,Electronics,Monitor,South,Corporate,1,68.94,68.94,19.58
992,2025-05-06 00:00:00,Furniture,Chair,East,Consumer,8,51.48,411.84,75.53
993,2025-01-12 00:00:00,Office Supplies,Stapler,North,Corporate,6,224.14,1344.84,206.75
994,2025-02-28 00:00:00,Office Supplies,Stapler,East,Consumer,2,275.47,550.94,66.85
995,2025-06-07 00:00:00,Furniture,Bookshelf,North,Consumer,7,342.52,2397.64,155.2
996,2025-01-30 00:00:00,Office Supplies,Pen,North,Small Business,5,201.07,1005.35,130.71
997,2025-03-03 00:00:00,Accessories,USB Cable,East,Corporate,1,109.25,109.25,26.01
998,2025-05-18 00:00:00,Furniture,Table,West,Consumer,1,165.98,165.98,31.25
999,2025-11-21 00:00:00,Electronics,Mouse,North,Corporate,4,457.73,1830.92,100.07
1000,2025-10-18 00:00:00,Electronics,Headphones,South,Corporate,7,228.53,1599.71,418.44
